TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0105.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0105
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 105
# ajmc:author = Jebb, Richard Claverhouse
τῆς	O	_	O	_	_	O	_	_	_
Δίκης	O	_	O	_	_	O	_	_	_
ἐν	O	_	O	_	_	O	_	_	_
ἕρκεσιν	O	_	O	_	_	O	_	_	NoSpaceAfter
.	O	_	O	_	_	O	_	_	EndOfSentence
Here	O	_	O	_	_	O	_	_	_
it	O	_	O	_	_	O	_	_	_
is	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
epithet	O	_	O	_	_	O	_	_	_
κακά	O	_	O	_	_	O	_	_	_
which	O	_	O	_	_	O	_	_	_
marks	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
figurative	O	_	O	_	_	O	_	_	_
sense	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
ἕρκη	O	_	O	_	_	O	_	_	NoSpaceAfter
;	O	_	O	_	_	O	_	_	_
as	O	_	O	_	_	O	_	_	_
dirges	O	_	O	_	_	O	_	_	_
are	O	_	O	_	_	O	_	_	_
ὕμνοι	O	_	O	_	_	O	_	_	_
ἄλυροι	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	_
 Eur.	B-pers	_	B-pers.author	_	_	O	Q48305	_	InPrimaryReference|Partial-1:5
4le	B-work	_	B-work.primlit	_	_	O	Q1246408	_	InPrimaryReference|NoSpaceAfter
.	I-work	_	I-work.primlit	_	_	O	Q1246408	_	InPrimaryReference
447)	B-scope	_	B-scope	_	_	O	_	_	InPrimaryReference|NoSpaceAfter|Partial-0:3
,	O	_	O	_	_	O	_	_	_
and	O	_	O	_	_	O	_	_	_
the	O	_	O	_	_	O	_	_	_
eagle	O	_	O	_	_	O	_	_	_
of	O	_	O	_	_	O	_	_	_
Zeus	B-pers	_	B-pers.myth	_	_	O	Q34201	_	_
is	O	_	O	_	_	O	_	_	_
πτηνὸς	O	_	O	_	_	O	_	_	_
κύων	O	_	O	_	_	O	_	_	_
(	O	_	O	_	_	O	_	_	NoSpaceAfter
