TOKEN	NE-COARSE-LIT	NE-COARSE-METO	NE-FINE-LIT	NE-FINE-METO	NE-FINE-COMP	NE-NESTED	NEL-LIT	NEL-METO	MISC
# hipe2022:original_source = data/preparation/corpus/en/retokenized/sophoclesplaysa05campgoog_0100.xmi
# hipe2022:license = CC-BY
# hipe2022:language = en
# hipe2022:document_type = commentary
# hipe2022:document_id = sophoclesplaysa05campgoog_0100
# hipe2022:date = 1896-01-01
# hipe2022:dataset = ajmc
# hipe2022:applicable_columns = TOKEN NE-COARSE-LIT NE-FINE-LIT NE-NESTED NEL-LIT MISC
# ajmc:version = v0.2
# ajmc:title = Sophocles: The Plays and Fragments
# ajmc:publication_place = London
# ajmc:publication_date = 1896
# ajmc:page = 100
# ajmc:author = Jebb, Richard Claverhouse
261	O	_	_	_	_	_	_	_	_
ὀπτῆρας	O	_	_	_	_	_	_	_	_
δὲ	O	_	_	_	_	_	_	_	_
κατὰ	O	_	_	_	_	_	_	_	_
σκοπιὰς	O	_	_	_	_	_	_	_	_
ὥτρυνα	O	_	_	_	_	_	_	_	_
νέεσθαι	O	_	_	_	_	_	_	_	NoSpaceAfter
;	O	_	_	_	_	_	_	_	_
Aesch	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
The	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
36	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
σκοποὺς	O	_	_	_	_	_	_	_	_
δὲ	O	_	_	_	_	_	_	_	_
κἀγὼ	O	_	_	_	_	_	_	_	_
καὶ	O	_	_	_	_	_	_	_	_
κατοπτῆρας	O	_	_	_	_	_	_	_	_
στρατοῦ	O	_	_	_	_	_	_	_	_
‖	O	_	_	_	_	_	_	_	_
ἔπεμψα	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
In	O	_	_	_	_	_	_	_	_
Aesch	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Suppl	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
185	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
however	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
ὀπτῆρες	O	_	_	_	_	_	_	_	_
are	O	_	_	_	_	_	_	_	_
‘	O	_	_	_	_	_	_	_	NoSpaceAfter
eye-witnesses,’—	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
usual	O	_	_	_	_	_	_	_	_
sense	O	_	_	_	_	_	_	_	_
of	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
word	O	_	_	_	_	_	_	_	_
in	O	_	_	_	_	_	_	_	_
Atio	O	_	_	_	_	_	_	_	_
prose	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	EndOfSentence
80	O	_	_	_	_	_	_	_	_
πεδία	O	_	_	_	_	_	_	_	_
is	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
acc	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
describing	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
ground	O	_	_	_	_	_	_	_	_
traversed	O	_	_	_	_	_	_	_	_
(	O	_	_	_	_	_	_	_	NoSpaceAfter
as	O	_	_	_	_	_	_	_	_
we	O	_	_	_	_	_	_	_	_
can	O	_	_	_	_	_	_	_	_
say	O	_	_	_	_	_	_	_	NoSpaceAfter
,	O	_	_	_	_	_	_	_	_
‘	O	_	_	_	_	_	_	_	NoSpaceAfter
to	O	_	_	_	_	_	_	_	_
walk	O	_	_	_	_	_	_	_	_
the	O	_	_	_	_	_	_	_	_
earth)	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	_
cp	O	_	_	_	_	_	_	_	NoSpaceAfter
.	O	_	_	_	_	_	_	_	_
84a5	B-primary-partial	_	_	_	_	_	_	_	InPrimaryReference
:	O	_	_	_	_	_	_	_	_
Aesch	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
P	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
V	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
708	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
στεῖχ	O	_	_	_	_	_	_	_	NoSpaceAfter
’	O	_	_	_	_	_	_	_	_
ἀνηρότους	O	_	_	_	_	_	_	_	_
γύας	O	_	_	_	_	_	_	_	NoSpaceAfter
:	O	_	_	_	_	_	_	_	_
Eur	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Helen	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
598	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
πᾶσαν	O	_	_	_	_	_	_	_	_
πλανηθεὶς	O	_	_	_	_	_	_	_	_
τήνδε	O	_	_	_	_	_	_	_	_
βάρβαρον	O	_	_	_	_	_	_	_	_
χθόνα	O	_	_	_	_	_	_	_	_
:	O	_	_	_	_	_	_	_	_
Callim	B-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
.	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference
Hymn	I-primary-full	_	_	_	_	_	_	_	InPrimaryReference|NoSpaceAfter
